attacker_delay,outcome,attacker_start_time,Document_lookup_start,Document_lookup_end,Blob_fetch_start,Blob_fetch_end,Initial_sec_validation_start,Initial_sec_validation_end,Document_marked_safe_start,Document_marked_safe_end,Dispatch_to_agent_start,Dispatch_to_agent_end,LLM_inference_start,LLM_inference_end,Agent_retrieves_document_state_start,Agent_retrieves_document_state_end,Agent_retrieves_document_start,Agent_retrieves_document_end,attacker_modify_time,attacker_modify_done,blob_read_time
8,leak,15:26:44.668921,15:26:44.668921,15:26:44.669224,15:26:44.669224,15:26:44.670247,15:26:44.670247,15:26:44.672417,15:26:44.672417,15:26:44.681891,15:26:44.681910,15:26:44.694896,15:26:44.703319,15:26:45.115087,15:26:45.115119,15:26:45.120896,15:26:45.120918,15:26:45.126014,15:26:44.696831,15:26:44.696936,15:26:44.669766
8,leak,15:26:48.070332,15:26:48.070332,15:26:48.070685,15:26:48.070685,15:26:48.071711,15:26:48.071711,15:26:48.073091,15:26:48.073091,15:26:48.082125,15:26:48.082143,15:26:48.094550,15:26:48.102558,15:26:48.518787,15:26:48.518816,15:26:48.524690,15:26:48.524713,15:26:48.530245,15:26:48.078702,15:26:48.078804,15:26:48.071249
8,leak,15:26:52.702588,15:26:52.702588,15:26:52.702894,15:26:52.702894,15:26:52.703888,15:26:52.703888,15:26:52.705288,15:26:52.705288,15:26:52.714943,15:26:52.714969,15:26:52.727816,15:26:52.736181,15:26:53.148963,15:26:53.148999,15:26:53.155031,15:26:53.155053,15:26:53.160446,15:26:52.710855,15:26:52.710970,15:26:52.703402
8,leak,15:26:55.972844,15:26:55.972844,15:26:55.973161,15:26:55.973161,15:26:55.974213,15:26:55.974213,15:26:55.975587,15:26:55.975587,15:26:55.984747,15:26:55.984765,15:26:55.997550,15:26:56.005497,15:26:56.413067,15:26:56.413094,15:26:56.418773,15:26:56.418793,15:26:56.423609,15:26:55.981563,15:26:55.981648,15:26:55.973722
8,leak,15:27:00.669284,15:27:00.669284,15:27:00.669628,15:27:00.669628,15:27:00.670673,15:27:00.670673,15:27:00.672043,15:27:00.672043,15:27:00.681426,15:27:00.681452,15:27:00.695493,15:27:00.703426,15:27:01.114681,15:27:01.114716,15:27:01.120590,15:27:01.120612,15:27:01.125787,15:27:00.677862,15:27:00.677946,15:27:00.670187
8,leak,15:27:05.342552,15:27:05.342552,15:27:05.342877,15:27:05.342877,15:27:05.343899,15:27:05.343899,15:27:05.345288,15:27:05.345288,15:27:05.354686,15:27:05.354703,15:27:05.367665,15:27:05.375826,15:27:05.786710,15:27:05.786742,15:27:05.792314,15:27:05.792333,15:27:05.797215,15:27:05.350979,15:27:05.351060,15:27:05.343446
8,leak,15:27:09.965813,15:27:09.965813,15:27:09.966151,15:27:09.966151,15:27:09.967172,15:27:09.967172,15:27:09.968483,15:27:09.968483,15:27:09.978039,15:27:09.978065,15:27:09.990690,15:27:09.998520,15:27:10.408964,15:27:10.408995,15:27:10.414920,15:27:10.414945,15:27:10.420605,15:27:09.974222,15:27:09.974309,15:27:09.966729
9,leak,15:27:14.626904,15:27:14.626904,15:27:14.627268,15:27:14.627268,15:27:14.628441,15:27:14.628441,15:27:14.629756,15:27:14.629756,15:27:14.640094,15:27:14.640117,15:27:14.653427,15:27:14.661667,15:27:15.072544,15:27:15.072573,15:27:15.078312,15:27:15.078331,15:27:15.083380,15:27:14.636484,15:27:14.636573,15:27:14.627949
9,safe,15:27:19.260834,15:27:19.260834,15:27:19.261160,15:27:19.261160,15:27:19.262056,15:27:19.262056,15:27:19.263408,15:27:19.263408,15:27:19.272902,15:27:19.272922,15:27:19.285765,15:27:19.293925,15:27:19.705791,15:27:19.705824,15:27:19.711859,15:27:19.711882,15:27:19.717003,15:27:19.270433,15:27:19.270534,15:27:19.261629
9,leak,15:27:24.186622,15:27:24.186622,15:27:24.187025,15:27:24.187025,15:27:24.188081,15:27:24.188081,15:27:24.189435,15:27:24.189435,15:27:24.198524,15:27:24.198549,15:27:24.211743,15:27:24.220248,15:27:24.631789,15:27:24.631820,15:27:24.637823,15:27:24.637848,15:27:24.643557,15:27:24.195838,15:27:24.195925,15:27:24.187608
9,leak,15:27:27.203841,15:27:27.203841,15:27:27.204192,15:27:27.204192,15:27:27.205228,15:27:27.205228,15:27:27.206499,15:27:27.206499,15:27:27.216514,15:27:27.216532,15:27:27.236014,15:27:27.244579,15:27:27.651533,15:27:27.651565,15:27:27.657301,15:27:27.657323,15:27:27.662661,15:27:27.213206,15:27:27.213310,15:27:27.204776
9,leak,15:27:30.826960,15:27:30.826960,15:27:30.827336,15:27:30.827336,15:27:30.828380,15:27:30.828380,15:27:30.829638,15:27:30.829638,15:27:30.838710,15:27:30.838729,15:27:30.851610,15:27:30.859776,15:27:31.266942,15:27:31.266971,15:27:31.273113,15:27:31.273138,15:27:31.278376,15:27:30.836415,15:27:30.836517,15:27:30.827919
9,leak,15:27:35.445592,15:27:35.445592,15:27:35.445900,15:27:35.445900,15:27:35.447058,15:27:35.447058,15:27:35.448412,15:27:35.448412,15:27:35.457560,15:27:35.457586,15:27:35.470202,15:27:35.478911,15:27:35.890255,15:27:35.890286,15:27:35.896140,15:27:35.896160,15:27:35.901126,15:27:35.455476,15:27:35.455577,15:27:35.446439
9,leak,15:27:40.085833,15:27:40.085833,15:27:40.086272,15:27:40.086272,15:27:40.087560,15:27:40.087560,15:27:40.088849,15:27:40.088849,15:27:40.098498,15:27:40.098516,15:27:40.112094,15:27:40.121101,15:27:40.535529,15:27:40.535562,15:27:40.541542,15:27:40.541566,15:27:40.547155,15:27:40.095344,15:27:40.095439,15:27:40.087023
9,leak,15:27:44.724191,15:27:44.724191,15:27:44.724489,15:27:44.724489,15:27:44.725465,15:27:44.725465,15:27:44.726844,15:27:44.726844,15:27:44.736643,15:27:44.736668,15:27:44.749389,15:27:44.757644,15:27:45.167779,15:27:45.167807,15:27:45.173791,15:27:45.173817,15:27:45.179110,15:27:44.733730,15:27:44.733843,15:27:44.724987
9,leak,15:27:49.351990,15:27:49.351990,15:27:49.352300,15:27:49.352300,15:27:49.353481,15:27:49.353481,15:27:49.354742,15:27:49.354742,15:27:49.363814,15:27:49.363832,15:27:49.376800,15:27:49.384943,15:27:49.796632,15:27:49.796659,15:27:49.802385,15:27:49.802407,15:27:49.807641,15:27:49.361013,15:27:49.361120,15:27:49.352995
9,leak,15:27:53.994281,15:27:53.994281,15:27:53.994577,15:27:53.994577,15:27:53.995619,15:27:53.995619,15:27:53.996946,15:27:53.996946,15:27:54.007094,15:27:54.007112,15:27:54.019693,15:27:54.028214,15:27:54.438939,15:27:54.438968,15:27:54.444957,15:27:54.444979,15:27:54.450482,15:27:54.003808,15:27:54.003910,15:27:53.995162
10,leak,15:27:58.776882,15:27:58.776882,15:27:58.777183,15:27:58.777183,15:27:58.778188,15:27:58.778188,15:27:58.779552,15:27:58.779552,15:27:58.788707,15:27:58.788725,15:27:58.801394,15:27:58.809494,15:27:59.222615,15:27:59.222645,15:27:59.228394,15:27:59.228416,15:27:59.233771,15:27:58.787257,15:27:58.787345,15:27:58.777742
10,safe,15:28:03.442300,15:28:03.442300,15:28:03.442612,15:28:03.442612,15:28:03.443639,15:28:03.443639,15:28:03.444856,15:28:03.444856,15:28:03.453833,15:28:03.453851,15:28:03.466473,15:28:03.475098,15:28:03.887633,15:28:03.887662,15:28:03.893305,15:28:03.893326,15:28:03.898494,15:28:03.452620,15:28:03.452699,15:28:03.443154
10,leak,15:28:08.354745,15:28:08.354745,15:28:08.355370,15:28:08.355370,15:28:08.357445,15:28:08.357445,15:28:08.359399,15:28:08.359399,15:28:08.374216,15:28:08.374272,15:28:08.391181,15:28:08.403989,15:28:08.822868,15:28:08.822900,15:28:08.829368,15:28:08.829391,15:28:08.834984,15:28:08.365067,15:28:08.365207,15:28:08.356295
10,leak,15:28:12.092609,15:28:12.092609,15:28:12.092908,15:28:12.092908,15:28:12.093893,15:28:12.093893,15:28:12.095246,15:28:12.095246,15:28:12.105051,15:28:12.105069,15:28:12.117878,15:28:12.126114,15:28:12.533710,15:28:12.533744,15:28:12.539600,15:28:12.539623,15:28:12.545128,15:28:12.102953,15:28:12.103053,15:28:12.093419
10,leak,15:28:16.754436,15:28:16.754436,15:28:16.754723,15:28:16.754723,15:28:16.755705,15:28:16.755705,15:28:16.756983,15:28:16.756983,15:28:16.765823,15:28:16.765841,15:28:16.778190,15:28:16.785937,15:28:17.197474,15:28:17.197503,15:28:17.203242,15:28:17.203264,15:28:17.208464,15:28:16.764891,15:28:16.764971,15:28:16.755219
10,leak,15:28:20.071687,15:28:20.071687,15:28:20.072003,15:28:20.072003,15:28:20.073127,15:28:20.073127,15:28:20.074528,15:28:20.074528,15:28:20.083952,15:28:20.083969,15:28:20.104037,15:28:20.112333,15:28:20.520521,15:28:20.520552,15:28:20.526701,15:28:20.526724,15:28:20.531912,15:28:20.082201,15:28:20.082287,15:28:20.072564
10,leak,15:28:24.695860,15:28:24.695860,15:28:24.696162,15:28:24.696162,15:28:24.697105,15:28:24.697105,15:28:24.698320,15:28:24.698320,15:28:24.707535,15:28:24.707555,15:28:24.720222,15:28:24.728021,15:28:25.139128,15:28:25.139159,15:28:25.144759,15:28:25.144780,15:28:25.149972,15:28:24.706112,15:28:24.706196,15:28:24.696663
10,safe,15:28:29.323808,15:28:29.323808,15:28:29.324141,15:28:29.324141,15:28:29.325128,15:28:29.325128,15:28:29.326470,15:28:29.326470,15:28:29.335558,15:28:29.335580,15:28:29.348684,15:28:29.357191,15:28:29.769464,15:28:29.769495,15:28:29.775242,15:28:29.775265,15:28:29.780545,15:28:29.334333,15:28:29.334432,15:28:29.324665
10,leak,15:28:34.388225,15:28:34.388225,15:28:34.388518,15:28:34.388518,15:28:34.389478,15:28:34.389478,15:28:34.391628,15:28:34.391628,15:28:34.400670,15:28:34.400690,15:28:34.413564,15:28:34.421404,15:28:34.830972,15:28:34.831000,15:28:34.837008,15:28:34.837031,15:28:34.842704,15:28:34.398933,15:28:34.399018,15:28:34.389023
10,leak,15:28:38.950736,15:28:38.950736,15:28:38.951111,15:28:38.951111,15:28:38.952325,15:28:38.952325,15:28:38.953824,15:28:38.953824,15:28:38.962982,15:28:38.962999,15:28:38.976678,15:28:38.985457,15:28:39.423413,15:28:39.423451,15:28:39.429254,15:28:39.429277,15:28:39.434759,15:28:38.961224,15:28:38.961336,15:28:38.951784
20,leak,15:28:43.643063,15:28:43.643063,15:28:43.643365,15:28:43.643365,15:28:43.644359,15:28:43.644359,15:28:43.645705,15:28:43.645705,15:28:43.655806,15:28:43.655823,15:28:43.668809,15:28:43.678041,15:28:44.113974,15:28:44.114005,15:28:44.120098,15:28:44.120121,15:28:44.125475,15:28:43.663407,15:28:43.663502,15:28:43.643888
20,leak,15:28:48.312379,15:28:48.312379,15:28:48.312848,15:28:48.312848,15:28:48.314863,15:28:48.314863,15:28:48.316799,15:28:48.316799,15:28:48.327541,15:28:48.327592,15:28:48.347065,15:28:48.359318,15:28:48.830070,15:28:48.830102,15:28:48.836401,15:28:48.836429,15:28:48.842483,15:28:48.333185,15:28:48.333354,15:28:48.313938
20,leak,15:28:53.066447,15:28:53.066447,15:28:53.066785,15:28:53.066785,15:28:53.067801,15:28:53.067801,15:28:53.069324,15:28:53.069324,15:28:53.079265,15:28:53.079284,15:28:53.091973,15:28:53.100374,15:28:53.544573,15:28:53.544601,15:28:53.550480,15:28:53.550506,15:28:53.556142,15:28:53.087309,15:28:53.087399,15:28:53.067330
20,leak,15:28:57.735016,15:28:57.735016,15:28:57.735333,15:28:57.735333,15:28:57.736364,15:28:57.736364,15:28:57.737631,15:28:57.737631,15:28:57.746942,15:28:57.746968,15:28:57.759939,15:28:57.767727,15:28:58.201698,15:28:58.201730,15:28:58.207566,15:28:58.207591,15:28:58.213239,15:28:57.755663,15:28:57.755748,15:28:57.735893
20,leak,15:29:02.391034,15:29:02.391034,15:29:02.391377,15:29:02.391377,15:29:02.392449,15:29:02.392449,15:29:02.393754,15:29:02.393754,15:29:02.403026,15:29:02.403046,15:29:02.415965,15:29:02.424184,15:29:02.872074,15:29:02.872101,15:29:02.877785,15:29:02.877807,15:29:02.883134,15:29:02.411270,15:29:02.411366,15:29:02.391970
20,leak,15:29:07.058481,15:29:07.058481,15:29:07.058797,15:29:07.058797,15:29:07.059821,15:29:07.059821,15:29:07.061167,15:29:07.061167,15:29:07.070325,15:29:07.070345,15:29:07.083452,15:29:07.091595,15:29:07.525528,15:29:07.525557,15:29:07.531207,15:29:07.531227,15:29:07.536490,15:29:07.078818,15:29:07.078912,15:29:07.059336
20,leak,15:29:11.722587,15:29:11.722587,15:29:11.722943,15:29:11.722943,15:29:11.724056,15:29:11.724056,15:29:11.725439,15:29:11.725439,15:29:11.735217,15:29:11.735244,15:29:11.748730,15:29:11.757139,15:29:12.201666,15:29:12.201697,15:29:12.207921,15:29:12.207945,15:29:12.213802,15:29:11.742973,15:29:11.743087,15:29:11.723542
20,leak,15:29:16.402426,15:29:16.402426,15:29:16.402734,15:29:16.402734,15:29:16.403735,15:29:16.403735,15:29:16.405186,15:29:16.405186,15:29:16.414703,15:29:16.414720,15:29:16.434522,15:29:16.442854,15:29:16.871337,15:29:16.871366,15:29:16.877417,15:29:16.877444,15:29:16.883462,15:29:16.423131,15:29:16.423219,15:29:16.403276
20,leak,15:29:21.146877,15:29:21.146877,15:29:21.147233,15:29:21.147233,15:29:21.148352,15:29:21.148352,15:29:21.149762,15:29:21.149762,15:29:21.158778,15:29:21.158803,15:29:21.172133,15:29:21.180637,15:29:21.622938,15:29:21.622968,15:29:21.628994,15:29:21.629017,15:29:21.634065,15:29:21.167304,15:29:21.167398,15:29:21.147848
20,leak,15:29:25.808039,15:29:25.808039,15:29:25.808342,15:29:25.808342,15:29:25.809359,15:29:25.809359,15:29:25.810772,15:29:25.810772,15:29:25.820478,15:29:25.820503,15:29:25.833282,15:29:25.842002,15:29:26.274108,15:29:26.274142,15:29:26.280048,15:29:26.280073,15:29:26.285637,15:29:25.831342,15:29:25.831478,15:29:25.808880
40,safe,15:29:30.480049,15:29:30.480049,15:29:30.480420,15:29:30.480420,15:29:30.481751,15:29:30.481751,15:29:30.483214,15:29:30.483214,15:29:30.493087,15:29:30.493112,15:29:30.506324,15:29:30.514704,15:29:30.956686,15:29:30.956715,15:29:30.963085,15:29:30.963106,15:29:30.969488,15:29:30.520754,15:29:30.520916,15:29:30.481172
40,leak,15:29:35.628976,15:29:35.628976,15:29:35.629353,15:29:35.629353,15:29:35.630610,15:29:35.630610,15:29:35.632777,15:29:35.632777,15:29:35.643175,15:29:35.643210,15:29:35.657257,15:29:35.666000,15:29:36.109245,15:29:36.109277,15:29:36.115409,15:29:36.115435,15:29:36.120984,15:29:35.686704,15:29:35.686863,15:29:35.630070
40,leak,15:29:40.406142,15:29:40.406142,15:29:40.406476,15:29:40.406476,15:29:40.407881,15:29:40.407881,15:29:40.409342,15:29:40.409342,15:29:40.419556,15:29:40.419573,15:29:40.434663,15:29:40.445309,15:29:40.875999,15:29:40.876033,15:29:40.882244,15:29:40.882272,15:29:40.888100,15:29:40.446947,15:29:40.447150,15:29:40.407246
40,leak,15:29:45.090963,15:29:45.090963,15:29:45.091353,15:29:45.091353,15:29:45.092497,15:29:45.092497,15:29:45.093928,15:29:45.093928,15:29:45.103379,15:29:45.103403,15:29:45.117443,15:29:45.125886,15:29:45.564760,15:29:45.564789,15:29:45.570837,15:29:45.570860,15:29:45.576323,15:29:45.131463,15:29:45.131599,15:29:45.091994
40,leak,15:29:49.620884,15:29:49.620884,15:29:49.621197,15:29:49.621197,15:29:49.622339,15:29:49.622339,15:29:49.623695,15:29:49.623695,15:29:49.633527,15:29:49.633545,15:29:49.646324,15:29:49.655052,15:29:50.096117,15:29:50.096151,15:29:50.102411,15:29:50.102436,15:29:50.108708,15:29:49.661794,15:29:49.661956,15:29:49.621819
40,leak,15:29:54.309731,15:29:54.309731,15:29:54.310130,15:29:54.310130,15:29:54.311638,15:29:54.311638,15:29:54.313163,15:29:54.313163,15:29:54.322457,15:29:54.322486,15:29:54.336261,15:29:54.345959,15:29:54.776155,15:29:54.776182,15:29:54.782165,15:29:54.782188,15:29:54.787693,15:29:54.349968,15:29:54.350104,15:29:54.310949
40,safe,15:29:59.061597,15:29:59.061597,15:29:59.061896,15:29:59.061896,15:29:59.062932,15:29:59.062932,15:29:59.064278,15:29:59.064278,15:29:59.074254,15:29:59.074281,15:29:59.087457,15:29:59.095347,15:29:59.528808,15:29:59.528843,15:29:59.534784,15:29:59.534810,15:29:59.540302,15:29:59.102481,15:29:59.102639,15:29:59.062435
40,leak,15:30:04.307913,15:30:04.307913,15:30:04.308247,15:30:04.308247,15:30:04.309207,15:30:04.309207,15:30:04.311405,15:30:04.311405,15:30:04.320885,15:30:04.320910,15:30:04.334129,15:30:04.342084,15:30:04.770935,15:30:04.770969,15:30:04.776815,15:30:04.776839,15:30:04.782184,15:30:04.362796,15:30:04.363021,15:30:04.308751
40,leak,15:30:09.010246,15:30:09.010246,15:30:09.010619,15:30:09.010619,15:30:09.011825,15:30:09.011825,15:30:09.013305,15:30:09.013305,15:30:09.023451,15:30:09.023468,15:30:09.036542,15:30:09.045033,15:30:09.473088,15:30:09.473121,15:30:09.479155,15:30:09.479178,15:30:09.484450,15:30:09.050951,15:30:09.051103,15:30:09.011316
40,leak,15:30:13.683093,15:30:13.683093,15:30:13.683397,15:30:13.683397,15:30:13.684426,15:30:13.684426,15:30:13.685760,15:30:13.685760,15:30:13.694686,15:30:13.694707,15:30:13.715062,15:30:13.723401,15:30:14.163672,15:30:14.163705,15:30:14.169471,15:30:14.169490,15:30:14.174970,15:30:13.723524,15:30:13.723656,15:30:13.683952
60,leak,15:30:18.221566,15:30:18.221566,15:30:18.222001,15:30:18.222001,15:30:18.223024,15:30:18.223024,15:30:18.224345,15:30:18.224345,15:30:18.234051,15:30:18.234068,15:30:18.247905,15:30:18.255798,15:30:18.695112,15:30:18.695141,15:30:18.701530,15:30:18.701553,15:30:18.707035,15:30:18.282810,15:30:18.283042,15:30:18.222547
60,leak,15:30:22.897121,15:30:22.897121,15:30:22.897428,15:30:22.897428,15:30:22.898430,15:30:22.898430,15:30:22.899646,15:30:22.899646,15:30:22.908683,15:30:22.908709,15:30:22.921855,15:30:22.930063,15:30:23.370785,15:30:23.370818,15:30:23.377121,15:30:23.377153,15:30:23.382798,15:30:22.958130,15:30:22.958336,15:30:22.897989
60,leak,15:30:27.643589,15:30:27.643589,15:30:27.643930,15:30:27.643930,15:30:27.644931,15:30:27.644931,15:30:27.646339,15:30:27.646339,15:30:27.655507,15:30:27.655525,15:30:27.668681,15:30:27.676884,15:30:28.101581,15:30:28.101613,15:30:28.107700,15:30:28.107726,15:30:28.113613,15:30:27.705034,15:30:27.705277,15:30:27.644485
60,leak,15:30:32.344477,15:30:32.344477,15:30:32.344852,15:30:32.344852,15:30:32.345978,15:30:32.345978,15:30:32.347437,15:30:32.347437,15:30:32.357013,15:30:32.357030,15:30:32.370275,15:30:32.379015,15:30:32.805608,15:30:32.805641,15:30:32.811705,15:30:32.811730,15:30:32.817017,15:30:32.405218,15:30:32.405491,15:30:32.345459
60,leak,15:30:37.007402,15:30:37.007402,15:30:37.007784,15:30:37.007784,15:30:37.008902,15:30:37.008902,15:30:37.010465,15:30:37.010465,15:30:37.019978,15:30:37.020000,15:30:37.033321,15:30:37.041780,15:30:37.467982,15:30:37.468013,15:30:37.473855,15:30:37.473880,15:30:37.479438,15:30:37.068540,15:30:37.068769,15:30:37.008401
60,leak,15:30:41.718421,15:30:41.718421,15:30:41.718731,15:30:41.718731,15:30:41.719815,15:30:41.719815,15:30:41.721109,15:30:41.721109,15:30:41.731302,15:30:41.731322,15:30:41.744369,15:30:41.752604,15:30:42.178126,15:30:42.178157,15:30:42.187142,15:30:42.187169,15:30:42.193971,15:30:41.779459,15:30:41.779777,15:30:41.719269
60,safe,15:30:46.437868,15:30:46.437868,15:30:46.438283,15:30:46.438283,15:30:46.439526,15:30:46.439526,15:30:46.441132,15:30:46.441132,15:30:46.453713,15:30:46.453736,15:30:46.468271,15:30:46.477435,15:30:46.906296,15:30:46.906329,15:30:46.912976,15:30:46.913007,15:30:46.921796,15:30:46.498844,15:30:46.499097,15:30:46.438938
60,leak,15:30:51.581533,15:30:51.581533,15:30:51.581956,15:30:51.581956,15:30:51.583210,15:30:51.583210,15:30:51.585445,15:30:51.585445,15:30:51.594570,15:30:51.594587,15:30:51.607872,15:30:51.616378,15:30:52.041120,15:30:52.041156,15:30:52.047241,15:30:52.047263,15:30:52.052687,15:30:51.643225,15:30:51.643455,15:30:51.582602
60,leak,15:30:56.302276,15:30:56.302276,15:30:56.302560,15:30:56.302560,15:30:56.303510,15:30:56.303510,15:30:56.304828,15:30:56.304828,15:30:56.313812,15:30:56.313831,15:30:56.327827,15:30:56.336262,15:30:56.761728,15:30:56.761760,15:30:56.768227,15:30:56.768250,15:30:56.773416,15:30:56.363473,15:30:56.363725,15:30:56.303076
60,leak,15:31:01.076231,15:31:01.076231,15:31:01.076540,15:31:01.076540,15:31:01.077662,15:31:01.077662,15:31:01.078917,15:31:01.078917,15:31:01.088902,15:31:01.088919,15:31:01.101889,15:31:01.110421,15:31:01.534926,15:31:01.534959,15:31:01.540953,15:31:01.540985,15:31:01.546157,15:31:01.137144,15:31:01.137430,15:31:01.077137
80,leak,15:31:04.763689,15:31:04.763689,15:31:04.764010,15:31:04.764010,15:31:04.765172,15:31:04.765172,15:31:04.766467,15:31:04.766467,15:31:04.775918,15:31:04.775941,15:31:04.788816,15:31:04.797320,15:31:05.218974,15:31:05.219010,15:31:05.224760,15:31:05.224784,15:31:05.230468,15:31:04.844749,15:31:04.844924,15:31:04.764656
80,leak,15:31:09.471260,15:31:09.471260,15:31:09.471633,15:31:09.471633,15:31:09.472707,15:31:09.472707,15:31:09.474072,15:31:09.474072,15:31:09.483158,15:31:09.483184,15:31:09.502665,15:31:09.511245,15:31:09.934637,15:31:09.934668,15:31:09.940857,15:31:09.940879,15:31:09.945916,15:31:09.552224,15:31:09.552385,15:31:09.472164
80,leak,15:31:14.186587,15:31:14.186587,15:31:14.186973,15:31:14.186973,15:31:14.187991,15:31:14.187991,15:31:14.189231,15:31:14.189231,15:31:14.198839,15:31:14.198860,15:31:14.211938,15:31:14.220008,15:31:14.643802,15:31:14.643830,15:31:14.649527,15:31:14.649548,15:31:14.654829,15:31:14.267668,15:31:14.267830,15:31:14.187528
80,safe,15:31:18.813810,15:31:18.813810,15:31:18.814129,15:31:18.814129,15:31:18.815235,15:31:18.815235,15:31:18.816518,15:31:18.816518,15:31:18.825924,15:31:18.825950,15:31:18.838776,15:31:18.846881,15:31:19.270445,15:31:19.270474,15:31:19.276215,15:31:19.276237,15:31:19.281481,15:31:18.894313,15:31:18.894496,15:31:18.814759
80,leak,15:31:24.018887,15:31:24.018887,15:31:24.019342,15:31:24.019342,15:31:24.020654,15:31:24.020654,15:31:24.023351,15:31:24.023351,15:31:24.035442,15:31:24.035461,15:31:24.049723,15:31:24.058838,15:31:24.484380,15:31:24.484409,15:31:24.490065,15:31:24.490088,15:31:24.495507,15:31:24.124364,15:31:24.124535,15:31:24.020102
80,leak,15:31:28.772871,15:31:28.772871,15:31:28.773304,15:31:28.773304,15:31:28.774716,15:31:28.774716,15:31:28.776074,15:31:28.776074,15:31:28.785418,15:31:28.785448,15:31:28.800632,15:31:28.809820,15:31:29.241870,15:31:29.241901,15:31:29.247829,15:31:29.247853,15:31:29.253081,15:31:28.853715,15:31:28.853929,15:31:28.774078
80,leak,15:31:33.434277,15:31:33.434277,15:31:33.434571,15:31:33.434571,15:31:33.435574,15:31:33.435574,15:31:33.436928,15:31:33.436928,15:31:33.450381,15:31:33.450401,15:31:33.463360,15:31:33.471857,15:31:33.895674,15:31:33.895706,15:31:33.901594,15:31:33.901618,15:31:33.907678,15:31:33.515331,15:31:33.515510,15:31:33.435113
80,leak,15:31:38.197660,15:31:38.197660,15:31:38.197960,15:31:38.197960,15:31:38.199000,15:31:38.199000,15:31:38.200382,15:31:38.200382,15:31:38.209825,15:31:38.209847,15:31:38.223313,15:31:38.231454,15:31:38.665389,15:31:38.665425,15:31:38.672163,15:31:38.672197,15:31:38.680172,15:31:38.278565,15:31:38.278742,15:31:38.198538
80,leak,15:31:42.958359,15:31:42.958359,15:31:42.958718,15:31:42.958718,15:31:42.959711,15:31:42.959711,15:31:42.961107,15:31:42.961107,15:31:42.970718,15:31:42.970743,15:31:42.983900,15:31:42.992437,15:31:43.417871,15:31:43.417898,15:31:43.423867,15:31:43.423889,15:31:43.429205,15:31:43.039143,15:31:43.039352,15:31:42.959254
80,leak,15:31:47.628475,15:31:47.628475,15:31:47.628805,15:31:47.628805,15:31:47.629904,15:31:47.629904,15:31:47.631197,15:31:47.631197,15:31:47.640489,15:31:47.640507,15:31:47.653266,15:31:47.661276,15:31:48.086207,15:31:48.086238,15:31:48.091972,15:31:48.091993,15:31:48.096966,15:31:47.709401,15:31:47.709565,15:31:47.629409
100,leak,15:31:52.281519,15:31:52.281519,15:31:52.281939,15:31:52.281939,15:31:52.283301,15:31:52.283301,15:31:52.284667,15:31:52.284667,15:31:52.293574,15:31:52.293591,15:31:52.306356,15:31:52.315029,15:31:52.738215,15:31:52.738243,15:31:52.743953,15:31:52.743975,15:31:52.748978,15:31:52.382478,15:31:52.382645,15:31:52.282573
100,leak,15:31:56.937583,15:31:56.937583,15:31:56.937951,15:31:56.937951,15:31:56.939035,15:31:56.939035,15:31:56.940793,15:31:56.940793,15:31:56.949836,15:31:56.949856,15:31:56.963273,15:31:56.971515,15:31:57.395464,15:31:57.395495,15:31:57.401310,15:31:57.401333,15:31:57.406595,15:31:57.038229,15:31:57.038394,15:31:56.938518
100,leak,15:32:01.608232,15:32:01.608232,15:32:01.608661,15:32:01.608661,15:32:01.609747,15:32:01.609747,15:32:01.610986,15:32:01.610986,15:32:01.620249,15:32:01.620267,15:32:01.633129,15:32:01.641293,15:32:02.066128,15:32:02.066158,15:32:02.072121,15:32:02.072146,15:32:02.077903,15:32:01.709344,15:32:01.709508,15:32:01.609299
100,leak,15:32:06.265163,15:32:06.265163,15:32:06.265530,15:32:06.265530,15:32:06.266634,15:32:06.266634,15:32:06.268027,15:32:06.268027,15:32:06.279617,15:32:06.279636,15:32:06.301132,15:32:06.309441,15:32:06.733750,15:32:06.733787,15:32:06.739630,15:32:06.739657,15:32:06.745375,15:32:06.365965,15:32:06.366129,15:32:06.266133
100,leak,15:32:11.013435,15:32:11.013435,15:32:11.013790,15:32:11.013790,15:32:11.015021,15:32:11.015021,15:32:11.016439,15:32:11.016439,15:32:11.025719,15:32:11.025740,15:32:11.039842,15:32:11.048395,15:32:11.473811,15:32:11.473843,15:32:11.479748,15:32:11.479769,15:32:11.484656,15:32:11.114681,15:32:11.114848,15:32:11.014436
100,leak,15:32:15.591375,15:32:15.591375,15:32:15.591698,15:32:15.591698,15:32:15.592752,15:32:15.592752,15:32:15.594041,15:32:15.594041,15:32:15.603218,15:32:15.603239,15:32:15.617014,15:32:15.625207,15:32:16.049981,15:32:16.050021,15:32:16.056188,15:32:16.056209,15:32:16.061663,15:32:15.692055,15:32:15.692216,15:32:15.592230
100,leak,15:32:20.340766,15:32:20.340766,15:32:20.341101,15:32:20.341101,15:32:20.342103,15:32:20.342103,15:32:20.343554,15:32:20.343554,15:32:20.352567,15:32:20.352587,15:32:20.365896,15:32:20.374157,15:32:20.800914,15:32:20.800946,15:32:20.806860,15:32:20.806881,15:32:20.813074,15:32:20.441472,15:32:20.441633,15:32:20.341641
